0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.656976744186046402e-02  3.458207210850877509e-05  1.007761806783090755e-02  2.306216238292800647e+00
3.313953488372092804e-02  9.295386427517475948e-04  1.302909728089426122e-01  1.400922725995224205e+01
4.970930232558139206e-02  5.891869626235177529e-03  5.272095452383001035e-01  3.510790784413227783e+01
6.627906976744185608e-02  2.058419266956843657e-02  1.315544941414307667e+00  6.010109045345379286e+01
8.284883720930232009e-02  5.170104162611385834e-02  2.500511286422230306e+00  8.178983100306277265e+01
9.941860465116278411e-02  1.050490443011141417e-01  3.971961080577864678e+00  9.376809216512174316e+01
1.159883720930232481e-01  1.838205469825142657e-01  5.530669524430884110e+00  9.185239294539326238e+01
1.325581395348837122e-01  2.874584441239309562e-01  6.931112718355720403e+00  7.467935134883509818e+01
1.491279069767441623e-01  4.112810159043354119e-01  7.928699271544473959e+00  4.367842503137444510e+01
1.656976744186046402e-01  5.468635377974102596e-01  8.322670714060919295e+00  2.605532915307776420e+00
1.822674418604651181e-01  6.830523682890010662e-01  7.988783694278936309e+00  -4.319838117400558986e+01
1.988372093023255682e-01  8.074112070301051602e-01  6.898426262507427964e+00  -8.768140371217123175e+01
2.154069767441860184e-01  9.078623095516196173e-01  5.123001589906834852e+00  -1.249665083023446641e+02
2.319767441860464963e-01  9.742817097423390749e-01  2.824235249917819601e+00  -1.501500188258751223e+02
2.485465116279069742e-01  9.998310011495874505e-01  2.325266973564339423e-01  -1.599351055382830964e+02
2.651162790697674243e-01  9.818530263486451304e-01  -2.383428181904264420e+00  -1.530443626516607765e+02
2.816860465116278744e-01  9.222189836902572324e-01  -4.751768610198723763e+00  -1.303771378640958574e+02
2.982558139534883246e-01  8.270840462189283926e-01  -6.632990008381739244e+00  -9.489890621685481165e+01
3.148255813953488302e-01  7.060816620091259210e-01  -7.851458672133958316e+00  -5.127160257929790532e+01
3.313953488372092804e-01  5.710573321321135154e-01  -8.318850912123934904e+00  -5.255448981704830658e+00
3.479651162790697305e-01  4.345049054959986279e-01  -8.046132649077208043e+00  3.706556506408014684e+01
3.645348837209302362e-01  3.079163524391788087e-01  -7.141738838159653824e+00  7.016076919735496631e+01
3.811046511627906863e-01  2.002836447439335643e-01  -5.795013750524049101e+00  8.993706381492665969e+01
3.976744186046511365e-01  1.169928422306156790e-01  -4.245733063671650598e+00  9.451331275176198687e+01
4.142441860465115866e-01  5.931982882935926682e-02  -2.742646906044683419e+00  8.474623121819604421e+01
4.308139534883720367e-01  2.466841755864379593e-02  -1.496459465486623230e+00  6.434750125501886941e+01
4.473837209302325424e-01  7.578817706416884903e-03  -6.354955052811419591e-01  3.941022504723514430e+01
4.639534883720929925e-01  1.371792260783877282e-03  -1.754971358859620523e-01  1.714120451958297053e+01
4.805232558139534427e-01  7.529285585405887105e-05  -1.854546565118653234e-02  3.573913717293180525e+00
4.970930232558139483e-01  6.609070624108426273e-09  -1.129739030147902668e-05  1.540855094208382070e-02
5.136627906976743985e-01  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
5.302325581395348486e-01  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
5.468023255813952987e-01  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
5.633720930232557489e-01  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
5.799418604651161990e-01  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
5.965116279069766492e-01  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
6.130813953488372103e-01  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
6.296511627906976605e-01  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
6.462209302325581106e-01  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
6.627906976744185608e-01  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
6.793604651162790109e-01  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
6.959302325581394610e-01  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
7.124999999999999112e-01  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
7.290697674418604723e-01  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
7.456395348837209225e-01  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
7.622093023255813726e-01  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
7.787790697674418228e-01  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
7.953488372093022729e-01  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
8.119186046511627231e-01  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
8.284883720930231732e-01  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
8.450581395348836233e-01  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
8.616279069767440735e-01  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
8.781976744186046346e-01  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
8.947674418604650848e-01  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
9.113372093023255349e-01  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
9.279069767441859851e-01  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
9.444767441860464352e-01  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
9.610465116279068853e-01  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
9.776162790697673355e-01  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
9.941860465116278966e-01  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.010755813953488236e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.027325581395348797e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.043895348837209136e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.060465116279069697e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.077034883720930258e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.093604651162790597e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.110174418604651159e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.126744186046511498e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.143313953488372059e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.159883720930232398e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.176453488372092959e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.193023255813953298e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.209593023255813860e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.226162790697674421e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.242732558139534760e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.259302325581395321e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.275872093023255660e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.292441860465116221e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.309011627906976560e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.325581395348837122e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.342151162790697683e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.358720930232558022e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.375290697674418583e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.391860465116278922e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.408430232558139483e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.424999999999999822e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.441569767441860384e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.458139534883720945e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.474709302325581284e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.491279069767441845e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.507848837209302184e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.524418604651162745e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.540988372093023084e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.557558139534883646e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.574127906976743985e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.590697674418604546e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.607267441860465107e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.623837209302325446e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.640406976744186007e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.656976744186046346e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.673546511627906908e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.690116279069767247e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.706686046511627808e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.723255813953488147e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.739825581395348708e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.756395348837209269e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.772965116279069608e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.789534883720930170e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.806104651162790509e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.822674418604651070e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.839244186046511409e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.855813953488371970e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.872383720930232531e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.888953488372092870e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.905523255813953432e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.922093023255813771e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.938662790697674332e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.955232558139534671e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.971802325581395232e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.988372093023255793e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.004941860465116132e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.021511627906976472e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.038081395348837255e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.054651162790697594e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.071220930232557933e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.087790697674418272e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.104360465116279055e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.120930232558139394e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.137499999999999734e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.154069767441860517e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.170639534883720856e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.187209302325581195e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.203779069767441534e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.220348837209302317e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.236918604651162656e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.253488372093022996e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.270058139534883779e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.286627906976744118e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.303197674418604457e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.319767441860464796e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.336337209302325579e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.352906976744185918e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.369476744186046258e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.386046511627906597e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.402616279069767380e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.419186046511627719e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.435755813953488058e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.452325581395348841e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.468895348837209180e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.485465116279069520e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.502034883720929859e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.518604651162790642e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.535174418604650981e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.551744186046511320e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.568313953488372103e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.584883720930232442e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.601453488372092782e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.618023255813953121e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.634593023255813904e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.651162790697674243e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.667732558139534582e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.684302325581395365e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.700872093023255704e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.717441860465116044e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.734011627906976383e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.750581395348837166e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.767151162790697505e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.783720930232557844e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.800290697674418627e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.816860465116278966e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.833430232558139306e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.849999999999999645e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.866569767441860428e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.883139534883720767e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.899709302325581106e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.916279069767441889e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.932848837209302229e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
